wiki_id,wiki_birthdate,wiki_deathdate,wiki_name,wiki_work,wiki_gender,wiki_uri
wiki_10029,1966-01-01 00:00:00,,Richard Parsons,,male,http://www.wikidata.org/entity/Q7328288
wiki_10030,1957-09-20 00:00:00,,Richard Reames,,male,http://www.wikidata.org/entity/Q7328624
wiki_10031,1935-01-01 00:00:00,,Robert E. Griswold,,male,http://www.wikidata.org/entity/Q7343772
wiki_10032,1975-10-21 00:00:00,,Robert Paul Weston,Zorgamazoo,male,http://www.wikidata.org/entity/Q585748
wiki_10033,1974-06-10 00:00:00,,Robert Rave,,male,http://www.wikidata.org/entity/Q7349172
wiki_10034,1972-00-00 00:00:00,,Robin Sax,,female,http://www.wikidata.org/entity/Q7352761
wiki_10035,1960-11-01 00:00:00,,Roderick Gordon,Tunnels,male,http://www.wikidata.org/entity/Q4332253
wiki_10036,1960-10-08 00:00:00,,Roger Crawford,,male,http://www.wikidata.org/entity/Q7358039
wiki_10037,1959-07-24 00:00:00,,Ron Clark Ball,,male,http://www.wikidata.org/entity/Q7363634
wiki_10038,1977-04-28 00:00:00,,Ronald Malfi,,male,http://www.wikidata.org/entity/Q7365090
wiki_10039,1950-01-01 00:00:00,,S. J. Rozan,,female,http://www.wikidata.org/entity/Q1396654
wiki_10040,1972-01-01 00:00:00,,Sandra Novack,,female,http://www.wikidata.org/entity/Q7416724
wiki_10041,1960-09-22 00:00:00,,Sandy Fussell,,female,http://www.wikidata.org/entity/Q7417252
wiki_10042,1975-03-29 00:00:00,,Santiago Roncagliolo,,male,http://www.wikidata.org/entity/Q1399637
wiki_10043,1988-06-19 00:00:00,,Sarah Kay,,female,http://www.wikidata.org/entity/Q32931
wiki_10044,1978-12-17 00:00:00,,Sarah MacLean,,female,http://www.wikidata.org/entity/Q7422552
wiki_10045,1974-11-28 00:00:00,,Scott Mebus,,male,http://www.wikidata.org/entity/Q7436855
wiki_10046,1956-12-24 00:00:00,,Shel Horowitz,,male,http://www.wikidata.org/entity/Q7493289
wiki_10047,1972-01-01 00:00:00,,Siddharth Katragadda,,male,http://www.wikidata.org/entity/Q7508106
wiki_10048,1949-05-30 00:00:00,,Simeon Simev,,male,http://www.wikidata.org/entity/Q552728
wiki_10049,1976-05-24 00:00:00,,Skip Horack,,male,http://www.wikidata.org/entity/Q7535683
wiki_10050,1967-01-01 00:00:00,,Steven Schend,,male,http://www.wikidata.org/entity/Q7615242
wiki_10051,1969-03-30 00:00:00,,Susan Juby,,female,http://www.wikidata.org/entity/Q7648043
wiki_10052,1964-07-29 00:00:00,,T. J. Stiles,,male,http://www.wikidata.org/entity/Q15435632
wiki_10053,1979-05-22 00:00:00,,Takaya Kagami,,male,http://www.wikidata.org/entity/Q7677458
wiki_10054,1854-11-08 00:00:00,1889-03-29 00:00:00,Teófilo Dias,,male,http://www.wikidata.org/entity/Q7708656
wiki_10055,1966-10-03 00:00:00,,Todd A. Fonseca,,male,http://www.wikidata.org/entity/Q7812237
wiki_10056,1974-05-11 00:00:00,,Tom Folsom,,male,http://www.wikidata.org/entity/Q7815825
wiki_10057,1967-05-20 00:00:00,,Tommy Wieringa,,male,http://www.wikidata.org/entity/Q979438
wiki_10058,1958-01-22 00:00:00,,Tonya Zavasta,,female,http://www.wikidata.org/entity/Q7823758
wiki_10059,1964-12-29 00:00:00,,Trisha Ward,,female,http://www.wikidata.org/entity/Q7844029
wiki_10060,1946-04-15 00:00:00,,Tsvi Misinai,,male,http://www.wikidata.org/entity/Q3541697
wiki_10061,1955-10-19 00:00:00,,Unorthodox Australian Poet,,male,http://www.wikidata.org/entity/Q7897264
wiki_10062,1980-00-00 00:00:00,,V. V. Ganeshananthan,Love Marriage,female,http://www.wikidata.org/entity/Q7906282
wiki_10063,1957-08-15 00:00:00,2014-03-09 00:00:00,Valentin Fortunov,,male,http://www.wikidata.org/entity/Q12274514
wiki_10064,1943-01-01 00:00:00,,Vasant Lad,,male,http://www.wikidata.org/entity/Q7916330
wiki_10065,1966-01-11 00:00:00,,Victoria Mary Clarke,,female,http://www.wikidata.org/entity/Q7926854
wiki_10066,1946-00-00 00:00:00,,Wendy Bacon,,female,http://www.wikidata.org/entity/Q7982592
wiki_10067,1965-01-01 00:00:00,,Weston Ochse,,male,http://www.wikidata.org/entity/Q7989461
wiki_10068,1937-03-04 00:00:00,,William Deverell,,male,http://www.wikidata.org/entity/Q1312287
wiki_10069,1924-04-29 00:00:00,2016-06-09 00:00:00,Wolfram Aichele,,male,http://www.wikidata.org/entity/Q8030190
wiki_10070,1968-12-14 00:00:00,,Yotam Ottolenghi,,male,http://www.wikidata.org/entity/Q8056413
wiki_10071,1974-05-30 00:00:00,,Young Jean Lee,,female,http://www.wikidata.org/entity/Q15437393
wiki_10072,1978-03-17 00:00:00,,Zachery Kouwe,,male,http://www.wikidata.org/entity/Q8064013
wiki_10073,1969-11-21 00:00:00,,Zoran Stefanović,,male,http://www.wikidata.org/entity/Q1271260
wiki_10074,1951-12-19 00:00:00,,Aaron Barlow,,male,http://www.wikidata.org/entity/Q18349724
wiki_10075,1977-04-16 00:00:00,,Abbi Glines,,female,http://www.wikidata.org/entity/Q16203043
wiki_10076,1958-06-07 00:00:00,,Ad van Tiggelen,,male,http://www.wikidata.org/entity/Q2504439
wiki_10077,1978-02-02 00:00:00,,Adam Christopher,,male,http://www.wikidata.org/entity/Q4678852
wiki_10078,1981-08-13 00:00:00,,Adam Grant,,male,http://www.wikidata.org/entity/Q14712273
wiki_10079,1980-07-19 00:00:00,,Adam Kotsko,,male,http://www.wikidata.org/entity/Q16221006
wiki_10080,1957-05-25 00:00:00,,Agata Tuszynska,,female,http://www.wikidata.org/entity/Q2826453
wiki_10081,1954-04-14 00:00:00,,Alenka Rebula Tuta,,female,http://www.wikidata.org/entity/Q779789
wiki_10082,1985-08-02 00:00:00,,Alex T. Smith,,male,http://www.wikidata.org/entity/Q15485069
wiki_10083,1971-01-01 00:00:00,,Alexander Karasyov,,male,http://www.wikidata.org/entity/Q4214257
wiki_10084,1969-09-29 00:00:00,,Allison Brennan,,female,http://www.wikidata.org/entity/Q4732738
wiki_10085,1958-12-15 00:00:00,,Allison Burnett,Underworld: Awakening	Gone	Untraceable	Fame,male,http://www.wikidata.org/entity/Q16192627
wiki_10086,1938-01-03 00:00:00,,Alma Flor Ada,,female,http://www.wikidata.org/entity/Q17501891
wiki_10087,1957-08-17 00:00:00,2018-08-31 00:00:00,Amanda Kyle Williams,,female,http://www.wikidata.org/entity/Q18157462
wiki_10088,1977-09-18 00:00:00,,Amol Redij,,male,http://www.wikidata.org/entity/Q4747490
wiki_10089,1962-07-20 00:00:00,2015-11-26 00:00:00,Amy Bourret,,female,http://www.wikidata.org/entity/Q4749115
wiki_10090,1966-11-07 00:00:00,,Andrew Ostrowski,,male,http://www.wikidata.org/entity/Q4758176
wiki_10091,1980-01-01 00:00:00,,André de Leones,,male,http://www.wikidata.org/entity/Q16221024
wiki_10092,1974-01-01 00:00:00,,Andy Hamilton,,male,http://www.wikidata.org/entity/Q4760759
wiki_10093,1965-02-09 00:00:00,,Anita Bharti,,female,http://www.wikidata.org/entity/Q16195903
wiki_10094,1934-06-02 00:00:00,,Anita Lobel,,female,http://www.wikidata.org/entity/Q2653051
wiki_10095,1966-03-11 00:00:00,,Ann Bauer,,female,http://www.wikidata.org/entity/Q4766260
wiki_10096,1963-06-01 00:00:00,,Annie Lanzillotto,,female,http://www.wikidata.org/entity/Q4769338
wiki_10097,1980-04-23 00:00:00,,Ashwini Bhat,,female,http://www.wikidata.org/entity/Q23765682
wiki_10098,1971-12-05 00:00:00,,Aurélie Resch,,female,http://www.wikidata.org/entity/Q2872016
wiki_10099,1958-07-19 00:00:00,,Barbara Sibbald,,female,http://www.wikidata.org/entity/Q4859298
wiki_10100,1980-09-25 00:00:00,,Benedict Jacka,,male,http://www.wikidata.org/entity/Q4887282
wiki_10101,1969-01-01 00:00:00,,Bernadette Wegenstein,,female,http://www.wikidata.org/entity/Q16854409
wiki_10102,1981-10-03 00:00:00,,Beth Revis,,female,http://www.wikidata.org/entity/Q13563188
wiki_10103,1959-10-30 00:00:00,,Boban Knežević,Black Blossom,male,http://www.wikidata.org/entity/Q1562897
wiki_10104,1962-06-30 00:00:00,,Boris Georgievich Derevenskij,,male,http://www.wikidata.org/entity/Q4158754
wiki_10105,1974-04-06 00:00:00,,Brad R. Torgersen,,male,http://www.wikidata.org/entity/Q4954205
wiki_10106,1953-08-21 00:00:00,,Brandon Bays,,female,http://www.wikidata.org/entity/Q533467
wiki_10107,1983-04-25 00:00:00,,Brandon Mendelson,,male,http://www.wikidata.org/entity/Q16222318
wiki_10108,1978-06-24 00:00:00,,Brian Allen Carr,,male,http://www.wikidata.org/entity/Q4962959
wiki_10109,1962-12-06 00:00:00,,Caitlin Rother,Lost Girls,female,http://www.wikidata.org/entity/Q5017917
wiki_10110,2000-01-01 00:00:00,,Caragh M. O'Brien,,female,http://www.wikidata.org/entity/Q1035343
wiki_10111,1968-10-05 00:00:00,,Carey Lohrenz,,female,http://www.wikidata.org/entity/Q19574806
wiki_10112,1951-01-01 00:00:00,,Cari Beauchamp,,female,http://www.wikidata.org/entity/Q16147953
wiki_10113,1930-10-07 00:00:00,,Carl Sommer,,male,http://www.wikidata.org/entity/Q5040827
wiki_10114,1949-01-01 00:00:00,,Carole Fréchette,,female,http://www.wikidata.org/entity/Q2939891
wiki_10115,,,Catherine Chung,,female,http://www.wikidata.org/entity/Q5052591
wiki_10116,1954-01-17 00:00:00,,Chandrika Balan,,female,http://www.wikidata.org/entity/Q5071489
wiki_10117,1950-03-05 00:00:00,,Charbel Dagher,,male,http://www.wikidata.org/entity/Q12218488
wiki_10118,1862-07-23 00:00:00,1937-05-24 00:00:00,Charles Edward Barns,,male,http://www.wikidata.org/entity/Q5077253
wiki_10119,1980-02-03 00:00:00,,Chris DeRose,,male,http://www.wikidata.org/entity/Q16206761
wiki_10120,1960-01-01 00:00:00,,Chris Levine,,male,http://www.wikidata.org/entity/Q16193711
wiki_10121,1974-03-28 00:00:00,,Chris Valentino,,male,http://www.wikidata.org/entity/Q5108348
wiki_10122,1969-04-21 00:00:00,,Christophe Van Rossom,,male,http://www.wikidata.org/entity/Q2966503
wiki_10123,1939-05-08 00:00:00,,Christopher Matthew,,male,http://www.wikidata.org/entity/Q5112830
wiki_10124,1965-01-01 00:00:00,,Christopher Ride,,male,http://www.wikidata.org/entity/Q1086922
wiki_10125,1956-08-25 00:00:00,,Cinzia Sasso,,female,http://www.wikidata.org/entity/Q3677362
wiki_10126,1974-09-04 00:00:00,,Craig W. Chenery,,male,http://www.wikidata.org/entity/Q16214779
wiki_10127,1952-01-01 00:00:00,,Cristóvão Tezza,,male,http://www.wikidata.org/entity/Q4456939
wiki_10128,1970-05-01 00:00:00,,Cylin Busby,,female,http://www.wikidata.org/entity/Q5199259
wiki_10129,1979-10-25 00:00:00,,"Daniel Donche, Jr.",,male,http://www.wikidata.org/entity/Q5216985
wiki_10130,1965-01-01 00:00:00,,Daniel Rirdan,,male,http://www.wikidata.org/entity/Q5218585
wiki_10131,1983-08-19 00:00:00,,Dave Horwitz,,male,http://www.wikidata.org/entity/Q5228997
wiki_10132,1947-01-01 00:00:00,,Dave Preston,,male,http://www.wikidata.org/entity/Q5229605
wiki_10133,1973-07-12 00:00:00,,David Blixt,,male,http://www.wikidata.org/entity/Q16201427
wiki_10134,1986-01-29 00:00:00,,David Fernández Rivera,,male,http://www.wikidata.org/entity/Q3017890
wiki_10135,1961-08-24 00:00:00,,David J. Howe,,male,http://www.wikidata.org/entity/Q15430623
wiki_10136,1960-08-10 00:00:00,,David Mathison,,male,http://www.wikidata.org/entity/Q5237222
wiki_10137,1955-11-02 00:00:00,,David Whyte,,male,http://www.wikidata.org/entity/Q4352814
wiki_10138,1968-07-31 00:00:00,,Denise Kiernan,,female,http://www.wikidata.org/entity/Q13562976
wiki_10139,1965-02-08 00:00:00,,Devendra Surana,,male,http://www.wikidata.org/entity/Q5266865
wiki_10140,1956-11-09 00:00:00,,Dominique Demers,,female,http://www.wikidata.org/entity/Q2400498
wiki_10141,1947-01-08 00:00:00,,Don Bendell,,male,http://www.wikidata.org/entity/Q5292213
wiki_10142,1940-04-30 00:00:00,,Dorothy Hinshaw Patent,,female,http://www.wikidata.org/entity/Q5298459
wiki_10143,1974-03-06 00:00:00,,Doug Davis,,male,http://www.wikidata.org/entity/Q15030065
wiki_10144,1969-01-01 00:00:00,,Douglas Trevor,,male,http://www.wikidata.org/entity/Q16207384
wiki_10145,1978-01-01 00:00:00,,E. C. Myers,,male,http://www.wikidata.org/entity/Q16217504
wiki_10146,1963-03-07 00:00:00,,E. L. James,Fifty Shades,female,http://www.wikidata.org/entity/Q59896
wiki_10147,1978-01-01 00:00:00,,Elisha Lim,,female,http://www.wikidata.org/entity/Q5361787
wiki_10148,1971-00-00 00:00:00,,Elliott Moglica,,male,http://www.wikidata.org/entity/Q22004549
wiki_10149,1958-12-02 00:00:00,,Eric L. Harry,Arc Light,male,http://www.wikidata.org/entity/Q3056318
wiki_10150,1970-12-17 00:00:00,,Eric Ludy,When God Writes Your Love Story,male,http://www.wikidata.org/entity/Q5386997
wiki_10151,1970-03-24 00:00:00,2012-06-13 00:00:00,Erica Kennedy,,female,http://www.wikidata.org/entity/Q4219401
wiki_10152,1932-02-14 00:00:00,2011-05-22 00:00:00,Eva Moberg,,female,http://www.wikidata.org/entity/Q3893031
wiki_10153,1972-01-01 00:00:00,,Faranak Margolese,,female,http://www.wikidata.org/entity/Q5434821
wiki_10154,1947-11-01 00:00:00,,Fergus Bordewich,,male,http://www.wikidata.org/entity/Q5444164
wiki_10155,1968-01-01 00:00:00,,Francisco Aragón,,male,http://www.wikidata.org/entity/Q5483137
wiki_10156,1958-05-11 00:00:00,,Gary D. Robson,,male,http://www.wikidata.org/entity/Q16192902
wiki_10157,1952-01-01 00:00:00,,Gary M. Burge,,male,http://www.wikidata.org/entity/Q16151641
wiki_10158,1961-10-24 00:00:00,,Gary Thomas,,male,http://www.wikidata.org/entity/Q15838673
wiki_10159,1971-01-11 00:00:00,,Gene Kim,Visible Ops Security,male,http://www.wikidata.org/entity/Q5531290
wiki_10160,1797-02-28 00:00:00,1841-12-24 00:00:00,George Keats,,male,http://www.wikidata.org/entity/Q5541254
wiki_10161,1977-02-08 00:00:00,,Giacomo Cimini,,male,http://www.wikidata.org/entity/Q5557873
wiki_10162,1973-08-08 00:00:00,,Giada Trebeschi,,female,http://www.wikidata.org/entity/Q5557954
wiki_10163,1962-03-15 00:00:00,,Giorgio Nadali,,male,http://www.wikidata.org/entity/Q5563492
wiki_10164,1964-09-17 00:00:00,,Gorazd Kocjančič,,male,http://www.wikidata.org/entity/Q5584546
wiki_10165,1983-01-01 00:00:00,,Grant Ginder,,male,http://www.wikidata.org/entity/Q16222193
wiki_10166,1957-09-14 00:00:00,,Grażyna Wojcieszko,,female,http://www.wikidata.org/entity/Q670333
wiki_10167,1976-08-22 00:00:00,,Gregor Collins,,male,http://www.wikidata.org/entity/Q5606633
wiki_10168,1975-01-01 00:00:00,,Gregory Betts,,male,http://www.wikidata.org/entity/Q16215186
wiki_10169,1963-01-01 00:00:00,,Guy Anthony De Marco,,male,http://www.wikidata.org/entity/Q5622055
wiki_10170,1950-03-21 00:00:00,,Hamma Meliani,,male,http://www.wikidata.org/entity/Q3126486
wiki_10171,1964-01-01 00:00:00,,Harland Miller,,male,http://www.wikidata.org/entity/Q16195689
wiki_10172,1944-07-08 00:00:00,,Harold Jaffe,,male,http://www.wikidata.org/entity/Q5661242
wiki_10173,1949-01-01 00:00:00,,Helen Frost,Keesha's House,female,http://www.wikidata.org/entity/Q5702305
wiki_10174,1953-09-05 00:00:00,,Herman Koch,,male,http://www.wikidata.org/entity/Q466167
wiki_10175,1975-06-23 00:00:00,,Hugh Howey,,male,http://www.wikidata.org/entity/Q5931173
wiki_10176,1969-08-07 00:00:00,,Idris Azad,,male,http://www.wikidata.org/entity/Q5989594
wiki_10177,1981-12-30 00:00:00,,Isaac Marion,,male,http://www.wikidata.org/entity/Q6076742
wiki_10178,1962-08-30 00:00:00,,Isabella Bordoni,,female,http://www.wikidata.org/entity/Q3154843
wiki_10179,1977-01-22 00:00:00,,Ivy Pochoda,,female,http://www.wikidata.org/entity/Q13563187
wiki_10180,1982-09-12 00:00:00,,J.M. Frey,Triptych,female,http://www.wikidata.org/entity/Q6104223
wiki_10181,1958-10-03 00:00:00,,Jack Henderson,,male,http://www.wikidata.org/entity/Q6113046
wiki_10182,1962-01-01 00:00:00,,Jacqueline Pearce,,female,http://www.wikidata.org/entity/Q6120181
wiki_10183,1974-11-07 00:00:00,,Jake Bell,,male,http://www.wikidata.org/entity/Q6124562
wiki_10184,1954-09-28 00:00:00,,James McGrath Morris,,male,http://www.wikidata.org/entity/Q16186383
wiki_10185,1961-04-05 00:00:00,,Jane Thynne,,female,http://www.wikidata.org/entity/Q15430444
wiki_10186,1960-01-01 00:00:00,,Jasmina Mihajlović,,female,http://www.wikidata.org/entity/Q1273258
wiki_10187,1952-12-19 00:00:00,,Javier Cacho Gomez,,male,http://www.wikidata.org/entity/Q4974013
wiki_10188,1949-01-08 00:00:00,,Jay Abraham,,male,http://www.wikidata.org/entity/Q15978936
wiki_10189,1948-07-18 00:00:00,2016-01-10 00:00:00,Jeanne Cordova,,female,http://www.wikidata.org/entity/Q6172050
wiki_10190,1970-07-01 00:00:00,,Jenny Beth Martin,,female,http://www.wikidata.org/entity/Q6179172
wiki_10191,1984-01-25 00:00:00,,Joanna Lech,,female,http://www.wikidata.org/entity/Q6205885
wiki_10192,1970-03-01 00:00:00,,Joanna Rubin Dranger,,female,http://www.wikidata.org/entity/Q4975763
wiki_10193,1952-10-23 00:00:00,,Joel Goldman,,male,http://www.wikidata.org/entity/Q16151735
wiki_10194,1968-09-15 00:00:00,,The Warwick Files,,male,http://www.wikidata.org/entity/Q7773622
wiki_10195,1945-05-08 00:00:00,,John Berger,,male,http://www.wikidata.org/entity/Q6221637
wiki_10196,1949-01-01 00:00:00,,John Blumenthal,,male,http://www.wikidata.org/entity/Q6222281
wiki_10197,1958-02-10 00:00:00,,John Haskell,,male,http://www.wikidata.org/entity/Q6238174
wiki_10198,1933-09-20 00:00:00,,John Havan,,male,http://www.wikidata.org/entity/Q6238263
wiki_10199,1959-02-28 00:00:00,,Jonathan Balcombe,,male,http://www.wikidata.org/entity/Q16150551
wiki_10200,1983-07-23 00:00:00,,Josh Viola,,male,http://www.wikidata.org/entity/Q16211148
wiki_10201,1975-04-30 00:00:00,,José Carlos Caetano Xavier,,male,http://www.wikidata.org/entity/Q16215646
wiki_10202,1948-03-07 00:00:00,,Juan Eslava Galán,,male,http://www.wikidata.org/entity/Q3494468
wiki_10203,1970-01-01 00:00:00,,Julienne van Loon,,female,http://www.wikidata.org/entity/Q6308817
wiki_10204,1969-08-04 00:00:00,,Jürgen Fauth,,male,http://www.wikidata.org/entity/Q6321829
wiki_10205,1988-09-16 00:00:00,,Kaleb Nation,,male,http://www.wikidata.org/entity/Q1891617
wiki_10206,1968-05-22 00:00:00,,Karen Lord,,female,http://www.wikidata.org/entity/Q14949582
wiki_10207,1971-01-01 00:00:00,,Karleen Pendleton Jiménez,,female,http://www.wikidata.org/entity/Q16205617
wiki_10208,1960-10-30 00:00:00,,Kathleen Flenniken,,female,http://www.wikidata.org/entity/Q6376708
wiki_10209,1976-01-01 00:00:00,,Ken Liu,,male,http://www.wikidata.org/entity/Q151720
wiki_10210,1962-08-01 00:00:00,,Kenneth G. McLeod,,male,http://www.wikidata.org/entity/Q16194692
wiki_10211,1978-01-01 00:00:00,,Kenneth Kit Lamug,,male,http://www.wikidata.org/entity/Q6390324
wiki_10212,1959-12-10 00:00:00,2013-01-22 00:00:00,Kevin Ash,,male,http://www.wikidata.org/entity/Q6395750
wiki_10213,1957-06-24 00:00:00,,Kevin Avery,,male,http://www.wikidata.org/entity/Q16150489
wiki_10214,1938-10-05 00:00:00,,Kewal Dheer,,male,http://www.wikidata.org/entity/Q6397919
wiki_10215,1981-05-19 00:00:00,,Kiera Cass,The Selection,female,http://www.wikidata.org/entity/Q6405331
wiki_10216,1908-01-11 00:00:00,1937-03-29 00:00:00,Kim Yu-jeong,,male,http://www.wikidata.org/entity/Q624299
wiki_10217,1951-10-20 00:00:00,,Kiwao Nomura,,male,http://www.wikidata.org/entity/Q6418858
wiki_10218,1963-09-13 00:00:00,,Konrad Dryden,,male,http://www.wikidata.org/entity/Q1781969
wiki_10219,1969-08-06 00:00:00,,Kristyn Dunnion,,female,http://www.wikidata.org/entity/Q6438490
wiki_10220,1970-01-01 00:00:00,,Kyo Maclear,,female,http://www.wikidata.org/entity/Q16204579
wiki_10221,1965-10-01 00:00:00,,Kyra E. Hicks,,female,http://www.wikidata.org/entity/Q16196061
wiki_10222,2004-10-09 00:00:00,,LaNiyah Bailey,,female,http://www.wikidata.org/entity/Q24048984
wiki_10223,1971-12-11 00:00:00,,Laini Taylor,,female,http://www.wikidata.org/entity/Q6474003
wiki_10224,1914-10-14 00:00:00,2000-08-18 00:00:00,Lakshyadhar Choudhury,,male,http://www.wikidata.org/entity/Q6479968
wiki_10225,1968-00-00 00:00:00,,Laraine Herring,,female,http://www.wikidata.org/entity/Q20638116
wiki_10226,1958-12-19 00:00:00,,Laura Whitcomb,,female,http://www.wikidata.org/entity/Q6499550
wiki_10227,1949-04-16 00:00:00,,Laurel Mellin,,female,http://www.wikidata.org/entity/Q6499909
wiki_10228,1968-05-01 00:00:00,,Laurence Suhner,,female,http://www.wikidata.org/entity/Q3218938
wiki_10229,1958-01-01 00:00:00,,Leslie Rule,,female,http://www.wikidata.org/entity/Q16192910
wiki_10230,1970-11-22 00:00:00,,Lisa Genova,,female,http://www.wikidata.org/entity/Q13563157
wiki_10231,1979-11-04 00:00:00,,Louisa Edwards,,female,http://www.wikidata.org/entity/Q6688511
wiki_10232,1991-06-17 00:00:00,,Luisa Geisler,,female,http://www.wikidata.org/entity/Q10320581
wiki_10233,1949-01-01 00:00:00,,Lynn Austin,,female,http://www.wikidata.org/entity/Q13563136
wiki_10234,1951-10-03 00:00:00,,Madeleine Monette,,female,http://www.wikidata.org/entity/Q2400492
wiki_10235,1978-07-24 00:00:00,,Madeline Miller,,female,http://www.wikidata.org/entity/Q469349
wiki_10236,1973-08-29 00:00:00,,Madlen Namro,,female,http://www.wikidata.org/entity/Q6728261
wiki_10237,1981-01-21 00:00:00,,Manu Cornet,,male,http://www.wikidata.org/entity/Q15052630
wiki_10238,1942-04-20 00:00:00,,Margaret Clark,Fat Chance,female,http://www.wikidata.org/entity/Q6759275
wiki_10239,1933-05-13 00:00:00,,Margot Peters,,female,http://www.wikidata.org/entity/Q6760692
wiki_10240,1958-11-01 00:00:00,,Maria Semyonova,,female,http://www.wikidata.org/entity/Q36546
wiki_10241,1958-06-03 00:00:00,,Marjory Heath Wentworth,,female,http://www.wikidata.org/entity/Q6766358
wiki_10242,1966-01-28 00:00:00,,Mark Lawrence,The Broken Empire Trilogy,male,http://www.wikidata.org/entity/Q641046
