id,hotel name,hotel_name-href,address_street,address_district,address_zip,address_country,number_reviews,rating,check-in from,check-out until,check-in until,check-out from,stars,Family rooms,Non-smoking rooms
961,Apartments  San Pietro Orange Loft & White House,"https://www.booking.com/hotel/it/san-pietro-orange-loft.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=e1e20ce4ea6703bb&sr_order=hpe&ucfs=1&srpvid=e1e20ce4ea6703bb&srepoch=1540518601&room1=A,A&hpos=9&hapos=834&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X834&from=searchresults;highlight_room=#hotelTmpl",382 Via Gregorio VII,Aurelio,00165 Rome,Italy,5,9.1,15:00,null,null,10:00,,FALSE,TRUE
962,When In Rome Accommodation,"https://www.booking.com/hotel/it/when-in-rome-accommodation.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=3f210e5c412b0209&sr_order=hpe&ucfs=1&srpvid=3f210e5c412b0209&srepoch=1540519353&room1=A,A&hpos=5&hapos=665&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X665&from=searchresults;highlight_room=#hotelTmpl",Via Varese 34,Central Station,00181 Rome,Italy,365,7.2,13:00,11:00,0:00,10:30,,TRUE,TRUE
963,Hotel Infinito,"https://www.booking.com/hotel/it/prestige-portamaggiore.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=f4c913b999eb00e6&sr_order=hpe&ucfs=1&srpvid=f4c913b999eb00e6&srepoch=1540522099&room1=A,A&hpos=8&hapos=68&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X68&from=searchresults;highlight_room=#hotelTmpl",Via Ettore Perrone 1,Central Station,00185 Rome,Italy,1595,7.9,15:00,null,22:00,11:00,3,FALSE,TRUE
964,Hospitales del Pellegrino - Trastevere,"https://www.booking.com/hotel/it/hospitales-del-pellegrino-trastevere.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=597e0d4b58730121&sr_order=hpe&ucfs=1&srpvid=597e0d4b58730121&srepoch=1540518807&room1=A,A&hpos=5&hapos=785&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X785&from=searchresults;highlight_room=#hotelTmpl",Via Ettore Rolli 30,Trastevere,00153 Rome,Italy,122,8.2,13:00,10:00,17:00,8:00,,FALSE,TRUE
965,Abitazione Pigneto B&B,"https://www.booking.com/hotel/it/abitazione-pigneto.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=fd090b90c98e0306&sr_order=hpe&ucfs=1&srpvid=fd090b90c98e0306&srepoch=1540517921&room1=A,A&hpos=15&hapos=990&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X990&from=searchresults;highlight_room=#hotelTmpl",Via Perugia 16,Prenestino,00176 Rome,Italy,69,8.8,12:00,10:30,21:00,6:30,,FALSE,TRUE
966,Guest House Camere Belvedere Vaticano,"https://www.booking.com/hotel/it/camere-del-cavaliere.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=f95012c30e200179&sr_order=hpe&ucfs=1&srpvid=f95012c30e200179&srepoch=1540521607&room1=A,A&hpos=6&hapos=171&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X171&from=searchresults;highlight_room=#hotelTmpl",Via Buccari 1,Vatican City - Prati,00195 Rome,Italy,79,7.4,10:30,null,22:00,10:00,,TRUE,TRUE
967,Oscar Rooms,"https://www.booking.com/hotel/it/oscar-rooms.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=247e101858bc0267&sr_order=hpe&ucfs=1&srpvid=247e101858bc0267&srepoch=1540520242&room1=A,A&hpos=5&hapos=470&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X470&from=searchresults;highlight_room=#hotelTmpl",Via Filippo Turati 13,Central Station,00185 Rome,Italy,457,6.3,14:00,null,22:00,10:00,,TRUE,TRUE
968,Angolo Sul Giardino B&B,"https://www.booking.com/hotel/it/angolo-sul-giardino-b-amp-b.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=704b0cc0251101c3&sr_order=hpe&ucfs=1&srpvid=704b0cc0251101c3&srepoch=1540518530&room1=A,A&hpos=15&hapos=855&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X855&from=searchresults;highlight_room=#hotelTmpl",Via Dei Gozzadini 72,Aurelio,00165 Rome,Italy,85,9.2,15:00,null,23:00,10:00,,FALSE,FALSE
969,Apartment  Rome Eyes,"https://www.booking.com/hotel/it/rome-eyes.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=e8b61106a6510105&sr_order=hpe&ucfs=1&srpvid=e8b61106a6510105&srepoch=1540520718&room1=A,A&hpos=12&hapos=372&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X372&from=searchresults;highlight_room=#hotelTmpl",122 Via Gallia,San Giovanni,00183 Rome,Italy,,,15:00,null,0:00,10:00,,FALSE,FALSE
970,Ciao Roma,"https://www.booking.com/hotel/it/ciao-roma.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=6e7b0c9e7d7601c6&sr_order=hpe&ucfs=1&srpvid=6e7b0c9e7d7601c6&srepoch=1540518461&room1=A,A&hpos=2&hapos=857&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X857&from=searchresults;highlight_room=#hotelTmpl",via Cola di Rienzo n.203 piano 4°scala B,Vatican City - Prati,00192 Rome,Italy,210,9.6,12:30,10:00,18:00,9:00,,FALSE,FALSE
971,Residenza i Ciclamini,"https://www.booking.com/hotel/it/eternal-city-suites.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=baa30bd321ba0181&sr_order=hpe&ucfs=1&srpvid=baa30bd321ba0181&srepoch=1540518055&room1=A,A&hpos=8&hapos=953&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X953&from=searchresults;highlight_room=#hotelTmpl",Via Castel di Leva 237,null,00134 Rome,Italy,143,9,13:30,null,20:30,12:00,,FALSE,FALSE
972,Hotel Baltico,"https://www.booking.com/hotel/it/balticroma.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=f4c90ee3fad50145&sr_order=hpe&ucfs=1&srpvid=f4c90ee3fad50145&srepoch=1540519624&room1=A,A&hpos=8&hapos=608&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X608&from=searchresults;highlight_room=#hotelTmpl",Via XX Settembre 89,Central Station,00187 Rome,Italy,499,6.7,14:00,11:30,0:00,7:00,2,FALSE,FALSE
973,Gladiator Rooms,"https://www.booking.com/hotel/it/gladiator-rooms.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=d5c913087bb100de&sr_order=hpe&ucfs=1&srpvid=d5c913087bb100de&srepoch=1540521745&room1=A,A&hpos=1&hapos=136&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X136&from=searchresults;highlight_room=#hotelTmpl",Via Principe Eugenio 106,Central Station,00185 Rome,Italy,338,8,11:30,10:00,22:30,3:00,,FALSE,TRUE
974,Apartment  Piccolo angolo provenzale,"https://www.booking.com/hotel/it/piccolo-angolo-provenzale.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=6e7b0f47386a0055&sr_order=hpe&ucfs=1&srpvid=6e7b0f47386a0055&srepoch=1540519823&room1=A,A&hpos=10&hapos=565&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X565&from=searchresults;highlight_room=#hotelTmpl",10 Via Galazia,San Giovanni,00183 Rome,Italy,,,14:00,10:00,20:00,0:00,,FALSE,FALSE
975,Few Steps from St. Peter - S&AR,"https://www.booking.com/hotel/it/few-steps-from-st-peter.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=adca11d3b6e40072&sr_order=hpe&ucfs=1&srpvid=adca11d3b6e40072&srepoch=1540521127&room1=A,A&hpos=8&hapos=278&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X278&from=searchresults;highlight_room=#hotelTmpl",Borgo Pio 138,Vatican City - Prati,00136 Rome,Italy,170,8.4,13:00,10:30,22:00,4:00,,FALSE,TRUE
976,Guest House San Pietro,"https://www.booking.com/hotel/it/guest-house-san-pietro.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=f4c90ee3fad50145&sr_order=hpe&ucfs=1&srpvid=f4c90ee3fad50145&srepoch=1540519624&room1=A,A&hpos=3&hapos=603&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X603&from=searchresults;highlight_room=#hotelTmpl",Via Angelo Emo 162,Vatican City - Prati,00136 Rome,Italy,23,8.4,14:00,10:00,0:00,0:30,,FALSE,TRUE
977,Hotel Magic,"https://www.booking.com/hotel/it/magic.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=adca11d3b6e40072&sr_order=hpe&ucfs=1&srpvid=adca11d3b6e40072&srepoch=1540521127&room1=A,A&hpos=9&hapos=279&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X279&from=searchresults;highlight_room=#hotelTmpl",Via Milazzo 20,Central Station,00185 Rome,Italy,820,7.3,12:00,null,23:00,11:00,2,TRUE,TRUE
978,Apartment  Underground Rome's Room,"https://www.booking.com/hotel/it/underground-rome-39-s-room.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=f4c90ee3fad50145&sr_order=hpe&ucfs=1&srpvid=f4c90ee3fad50145&srepoch=1540519624&room1=A,A&hpos=6&hapos=606&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X606&from=searchresults;highlight_room=#hotelTmpl",39 Via Ceneda,San Giovanni,00183 Rome,Italy,,,13:00,10:00,21:00,0:00,,FALSE,FALSE
979,B&B Santantonio,"https://www.booking.com/hotel/it/b-amp-bsantantonio.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=a731105c9cbb0188&sr_order=hpe&ucfs=1&srpvid=a731105c9cbb0188&srepoch=1540520377&room1=A,A&hpos=1&hapos=436&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X436&from=searchresults;highlight_room=#hotelTmpl",Via Principe Amedeo 137 (Check-in at Hotel Ferrarese in Via Principe Amedeo 76),Central Station,00185 Rome,Italy,114,7.3,14:30,11:00,0:00,0:00,,FALSE,TRUE
980,Chez Liviana,"https://www.booking.com/hotel/it/chez-liviana.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=f4c90ee3fad50145&sr_order=hpe&ucfs=1&srpvid=f4c90ee3fad50145&srepoch=1540519624&room1=A,A&hpos=7&hapos=607&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X607&from=searchresults;highlight_room=#hotelTmpl",Largo Sant'Alfonso 5  (check-in at Via Domenichino 7),Rione Monti,00185 Rome,Italy,286,7.4,14:00,11:00,22:00,10:00,,FALSE,TRUE
981,Apartment  Internotredici,"https://www.booking.com/hotel/it/internotredici.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=a731105c9cbb0188&sr_order=hpe&ucfs=1&srpvid=a731105c9cbb0188&srepoch=1540520377&room1=A,A&hpos=15&hapos=450&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X450&from=searchresults;highlight_room=#hotelTmpl",Via Elvia Recina 6,San Giovanni,00183 Rome,Italy,,,14:00,null,null,10:00,,TRUE,TRUE
982,Happy B&B,"https://www.booking.com/hotel/it/b-amp-b-happy-roma.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=1763134ff1030129&sr_order=hpe&ucfs=1&srpvid=1763134ff1030129&srepoch=1540521886&room1=A,A&hpos=4&hapos=109&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X109&from=searchresults;highlight_room=#hotelTmpl",Via Tracia 2  building H,null,00183 Rome,Italy,133,9.6,13:00,10:00,17:00,9:30,,FALSE,TRUE
983,Apartment  Rome Sweet Home,"https://www.booking.com/hotel/it/rome-sweet-home-roma12.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=42a311f47e11002a&sr_order=hpe&ucfs=1&srpvid=42a311f47e11002a&srepoch=1540521194&room1=A,A&hpos=11&hapos=266&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X266&from=searchresults;highlight_room=#hotelTmpl",44 Via Etruria,San Giovanni,00183 Rome,Italy,,,15:00,null,null,11:00,,FALSE,FALSE
984,B&B Roma Naif,"https://www.booking.com/hotel/it/b-amp-b-roma-naif.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=c6af1421fd5b02be&sr_order=hpe&ucfs=1&srpvid=c6af1421fd5b02be&srepoch=1540522308&room1=A,A&hpos=15&hapos=30&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X30&from=searchresults;highlight_room=#hotelTmpl",Via Principe Eugenio 90,Central Station,00185 Rome,Italy,474,9.1,14:00,null,20:00,11:00,,FALSE,TRUE
985,La Casa In Fiore,"https://www.booking.com/hotel/it/la-casa-in-fiore.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=1f4d0c7d290000ba&sr_order=hpe&ucfs=1&srpvid=1f4d0c7d290000ba&srepoch=1540518395&room1=A,A&hpos=6&hapos=876&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X876&from=searchresults;highlight_room=#hotelTmpl",Via Nicastro 11,San Giovanni,00182 Rome,Italy,251,9.1,13:00,null,18:00,10:00,,FALSE,TRUE
986,"Apartment  Roma Suite, la casa di Costantino","https://www.booking.com/hotel/it/la-casa-di-costantino.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=e5620f8b90c501cd&sr_order=hpe&ucfs=1&srpvid=e5620f8b90c501cd&srepoch=1540519958&room1=A,A&hpos=11&hapos=536&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X536&from=searchresults;highlight_room=#hotelTmpl",Via Giovanni Brancaleone 36,Prenestino,00176 Rome,Italy,66,8.9,12:00,10:00,0:00,0:00,,TRUE,TRUE
987,VII House San Paolo,"https://www.booking.com/hotel/it/vii-house-san-paolo.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=644a116c479d01c3&sr_order=hpe&ucfs=1&srpvid=644a116c479d01c3&srepoch=1540520921&room1=A,A&hpos=7&hapos=322&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X322&from=searchresults;highlight_room=#hotelTmpl",16 Viale Giustiniano Imperatore,Eur & Garbatella,00145 Rome,Italy,83,8.8,14:00,10:00,0:00,7:00,,TRUE,TRUE
988,Radio Hotel,"https://www.booking.com/hotel/it/radio-hotel.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=12010e17e6ad006b&sr_order=hpe&ucfs=1&srpvid=12010e17e6ad006b&srepoch=1540519215&room1=A,A&hpos=12&hapos=702&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X702&from=searchresults;highlight_room=#hotelTmpl",Via Antonio Pacinotti 8/E,Trastevere,00146 Rome,Italy,1398,7,15:00,null,23:00,10:00,2,FALSE,TRUE
989,Il Sole,"https://www.booking.com/hotel/it/il-sole-roma.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=398a13fe5e2c0200&sr_order=hpe&ucfs=1&srpvid=398a13fe5e2c0200&srepoch=1540522237&room1=A,A&hpos=13&hapos=43&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X43&from=searchresults;highlight_room=#hotelTmpl",Via Dei Mille 6 - Check-in at Palma Residence - Via Varese  5,null,00185 Rome,Italy,778,7.7,14:00,11:00,0:00,4:00,,TRUE,TRUE
990,Arianna,"https://www.booking.com/hotel/it/arianna-roma.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=6e7b0c9e7d7601c6&sr_order=hpe&ucfs=1&srpvid=6e7b0c9e7d7601c6&srepoch=1540518461&room1=A,A&hpos=3&hapos=858&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X858&from=searchresults;highlight_room=#hotelTmpl",Via Cardinal Sanfelice 5,Aurelio,00167 Rome,Italy,5,8.4,18:00,null,null,11:30,,FALSE,FALSE
991,Anna Guest House,"https://www.booking.com/hotel/it/anna-guest-house.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=3b4e12a067ef017c&sr_order=hpe&ucfs=1&srpvid=3b4e12a067ef017c&srepoch=1540521536&room1=A,A&hpos=1&hapos=181&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X181&from=searchresults;highlight_room=#hotelTmpl",via Giuseppe de Camillis 4,Aurelio,00167 Rome,Italy,304,8.6,12:00,10:30,20:00,0:00,,FALSE,TRUE
992,Apartment  La Casa Blu,"https://www.booking.com/hotel/it/la-casa-blu-roma.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=df680dd3d72b0365&sr_order=hpe&ucfs=1&srpvid=df680dd3d72b0365&srepoch=1540519079&room1=A,A&hpos=10&hapos=730&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X730&from=searchresults;highlight_room=#hotelTmpl",Via Monte Fumaiolo 23,Nomentano,00139 Rome,Italy,32,9.6,18:00,13:00,21:00,0:00,,FALSE,FALSE
993,Liudan&rooms,"https://www.booking.com/hotel/it/liudan-amp-rooms.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=6e7b0c9e7d7601c6&sr_order=hpe&ucfs=1&srpvid=6e7b0c9e7d7601c6&srepoch=1540518462&room1=A,A&hpos=10&hapos=865&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X865&from=searchresults;highlight_room=#hotelTmpl",Via Camilla 8,Appio Latino,00181 Rome,Italy,16,8.4,12:00,10:30,0:00,10:00,,TRUE,TRUE
994,Marcelina,"https://www.booking.com/hotel/it/marcelina.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=efa40c5a47cb00ff&sr_order=hpe&ucfs=1&srpvid=efa40c5a47cb00ff&srepoch=1540518326&room1=A,A&hpos=9&hapos=894&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X894&from=searchresults;highlight_room=#hotelTmpl",Via Milazzo 23,Central Station,00185 Rome,Italy,179,8.3,12:00,10:00,23:00,7:00,,FALSE,TRUE
995,Hotel Sol Levante,"https://www.booking.com/hotel/it/hotelsollevante.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=44da118f17e700f4&sr_order=hpe&ucfs=1&srpvid=44da118f17e700f4&srepoch=1540520991&room1=A,A&hpos=8&hapos=308&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X308&from=searchresults;highlight_room=#hotelTmpl",Via Palestro 87,Central Station,00185 Rome,Italy,505,8,14:00,11:00,22:00,5:00,1,FALSE,TRUE
996,Vaticanum 67,"https://www.booking.com/hotel/it/vaticanum-67.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=67fb0ec2ecd90071&sr_order=hpe&ucfs=1&srpvid=67fb0ec2ecd90071&srepoch=1540519557&room1=A,A&hpos=11&hapos=626&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X626&from=searchresults;highlight_room=#hotelTmpl",Viale Degli Ammiragli 67,Vatican City - Prati,00136 Rome,Italy,202,8.2,13:00,11:00,15:30,6:00,,FALSE,TRUE
997,Residenza Camilla,"https://www.booking.com/hotel/it/residenza-camilla.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=fe3f0d8e5c5a0112&sr_order=hpe&ucfs=1&srpvid=fe3f0d8e5c5a0112&srepoch=1540518941&room1=A,A&hpos=10&hapos=760&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X760&from=searchresults;highlight_room=#hotelTmpl",Via Santa Ciriaca 9,Tiburtino,00100 Rome,Italy,137,6.6,14:00,10:00,20:00,7:00,,TRUE,TRUE
998,ClochArt B&B,"https://www.booking.com/hotel/it/clochart-b-amp-b.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=6e7b0f47386a0055&sr_order=hpe&ucfs=1&srpvid=6e7b0f47386a0055&srepoch=1540519823&room1=A,A&hpos=8&hapos=563&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X563&from=searchresults;highlight_room=#hotelTmpl",piazza monte gennaro 23  Interno ClochArt B&B,null,00139 Rome,Italy,107,8.7,12:00,11:00,0:00,0:30,,TRUE,TRUE
